Date,Open,High,Low,Close,Adj Close,Volume
2014-08-06,1364.900024,1364.900024,1342.469971,1352.939941,1352.939941,0
2014-08-07,1350.359985,1355.910034,1342.119995,1343.209961,1343.209961,0
2014-08-08,1339.500000,1341.569946,1324.979980,1334.400024,1334.400024,0
2014-08-11,1335.989990,1354.479980,1335.130005,1352.420044,1352.420044,0
2014-08-12,1354.290039,1355.609985,1346.790039,1349.599976,1349.599976,0
2014-08-13,1348.339966,1357.380005,1348.339966,1355.119995,1355.119995,0
2014-08-14,1354.900024,1361.000000,1349.670044,1358.719971,1358.719971,0
2014-08-15,1358.640015,1370.550049,1351.469971,1352.810059,1352.810059,0
2014-08-18,1353.369995,1370.349976,1353.369995,1369.010010,1369.010010,0
2014-08-19,1368.880005,1377.400024,1368.880005,1376.619995,1376.619995,0
2014-08-20,1377.910034,1377.910034,1371.000000,1375.810059,1375.810059,0
2014-08-21,1375.239990,1385.459961,1373.770020,1384.780029,1384.780029,0
2014-08-22,1383.630005,1386.270020,1375.160034,1381.199951,1381.199951,0
2014-08-25,1385.329956,1396.979980,1382.599976,1396.719971,1396.719971,0
2014-08-26,1396.140015,1407.930054,1394.420044,1407.540039,1407.540039,0
2014-08-27,1408.040039,1411.300049,1405.199951,1408.609985,1408.609985,0
2014-08-28,1406.849976,1408.750000,1396.719971,1399.520020,1399.520020,0
2014-08-29,1400.739990,1407.089966,1393.709961,1404.170044,1404.170044,0
2014-09-02,1406.859985,1413.589966,1404.189941,1406.810059,1406.810059,0
2014-09-03,1405.359985,1422.839966,1405.359985,1416.660034,1416.660034,0
2014-09-04,1415.800049,1435.209961,1412.859985,1433.189941,1433.189941,0
2014-09-05,1431.089966,1432.050049,1422.630005,1427.550049,1427.550049,0
2014-09-08,1429.420044,1429.420044,1413.969971,1421.150024,1421.150024,0
2014-09-09,1421.979980,1424.390015,1415.589966,1416.199951,1416.199951,0
2014-09-10,1412.369995,1417.290039,1408.140015,1416.420044,1416.420044,0
2014-09-11,1418.949951,1422.540039,1408.040039,1414.589966,1414.589966,0
2014-09-12,1415.849976,1418.709961,1411.699951,1413.800049,1413.800049,0
2014-09-15,1413.849976,1416.489990,1407.689941,1413.020020,1413.020020,0
2014-09-16,1415.699951,1415.699951,1403.369995,1409.750000,1409.750000,0
2014-09-17,1413.290039,1418.979980,1411.280029,1416.000000,1416.000000,0
2014-09-18,1417.709961,1431.140015,1417.510010,1429.790039,1429.790039,0
2014-09-19,1432.689941,1442.270020,1432.160034,1432.729980,1432.729980,0
2014-09-22,1429.949951,1432.920044,1423.199951,1424.660034,1424.660034,0
2014-09-23,1422.550049,1424.800049,1402.010010,1405.369995,1405.369995,0
2014-09-24,1406.150024,1416.160034,1400.290039,1415.900024,1415.900024,0
2014-09-25,1415.750000,1422.400024,1399.770020,1402.910034,1402.910034,0
2014-09-26,1403.079956,1410.459961,1396.699951,1407.839966,1407.839966,0
2014-09-29,1407.209961,1409.030029,1393.780029,1401.979980,1401.979980,0
2014-09-30,1402.619995,1413.410034,1402.569946,1410.849976,1410.849976,0
2014-10-01,1410.880005,1412.660034,1395.489990,1397.880005,1397.880005,0
2014-10-02,1396.719971,1397.189941,1363.699951,1364.270020,1364.270020,0
2014-10-03,1367.020020,1379.750000,1364.449951,1376.910034,1376.910034,0
2014-10-06,1375.589966,1388.160034,1375.589966,1380.199951,1380.199951,0
2014-10-07,1376.209961,1380.890015,1358.619995,1359.050049,1359.050049,0
2014-10-08,1358.760010,1358.770020,1344.420044,1347.969971,1347.969971,0
2014-10-09,1339.829956,1363.109985,1339.829956,1342.689941,1342.689941,0
2014-10-10,1343.060059,1343.060059,1317.079956,1321.810059,1321.810059,0
2014-10-13,1322.479980,1329.560059,1310.760010,1322.199951,1322.199951,0
2014-10-14,1319.650024,1324.630005,1302.849976,1322.209961,1322.209961,0
2014-10-15,1322.469971,1322.719971,1277.819946,1279.160034,1279.160034,0
2014-10-16,1279.619995,1292.530029,1241.369995,1273.569946,1273.569946,0
2014-10-17,1276.209961,1310.290039,1272.469971,1308.969971,1308.969971,0
2014-10-20,1311.180054,1311.180054,1293.510010,1301.670044,1301.670044,0
2014-10-21,1297.859985,1329.000000,1293.250000,1328.839966,1328.839966,0
2014-10-22,1327.949951,1339.050049,1321.640015,1338.650024,1338.650024,0
2014-10-23,1338.670044,1349.150024,1323.280029,1347.079956,1347.079956,0
2014-10-24,1347.349976,1347.359985,1337.619995,1342.800049,1342.800049,0
2014-10-27,1340.949951,1353.910034,1327.500000,1334.209961,1334.209961,0
2014-10-28,1333.949951,1349.250000,1333.699951,1347.079956,1347.079956,0
2014-10-29,1348.089966,1356.000000,1346.719971,1349.609985,1349.609985,0
2014-10-30,1367.729980,1367.729980,1334.760010,1357.920044,1357.920044,0
2014-10-31,1358.589966,1383.469971,1358.520020,1382.410034,1382.410034,0
2014-11-03,1383.750000,1385.800049,1369.109985,1371.290039,1371.290039,0
2014-11-04,1370.550049,1377.060059,1354.550049,1356.550049,1356.550049,0
2014-11-05,1356.930054,1379.939941,1356.869995,1379.609985,1379.609985,0
2014-11-06,1378.849976,1394.479980,1371.170044,1382.410034,1382.410034,0
2014-11-07,1382.829956,1387.650024,1368.719971,1375.390015,1375.390015,0
2014-11-10,1375.239990,1386.099976,1372.329956,1385.530029,1385.530029,0
2014-11-11,1386.930054,1392.660034,1385.229980,1389.920044,1389.920044,0
2014-11-12,1385.469971,1389.670044,1372.500000,1374.959961,1374.959961,0
2014-11-13,1373.530029,1383.290039,1368.550049,1377.349976,1377.349976,0
2014-11-14,1379.949951,1380.699951,1369.170044,1376.489990,1376.489990,0
2014-11-17,1372.479980,1385.790039,1366.319946,1383.880005,1383.880005,0
2014-11-18,1378.949951,1393.750000,1378.949951,1392.339966,1392.339966,0
2014-11-19,1392.839966,1397.160034,1387.319946,1391.640015,1391.640015,0
2014-11-20,1392.640015,1392.640015,1378.839966,1387.890015,1387.890015,0
2014-11-21,1385.900024,1418.270020,1385.900024,1417.819946,1417.819946,0
2014-11-24,1416.619995,1424.869995,1415.859985,1419.469971,1419.469971,0
2014-11-25,1420.270020,1428.069946,1416.739990,1421.510010,1421.510010,0
2014-11-26,1421.619995,1427.880005,1420.209961,1421.959961,1421.959961,0
2014-11-28,1428.010010,1428.010010,1416.709961,1424.790039,1424.790039,0
2014-12-01,1424.160034,1424.280029,1410.630005,1417.550049,1417.550049,0
2014-12-02,1421.239990,1432.410034,1417.589966,1425.390015,1425.390015,0
2014-12-03,1425.760010,1435.369995,1425.650024,1432.410034,1432.410034,0
2014-12-04,1432.060059,1438.180054,1411.609985,1413.239990,1413.239990,0
2014-12-05,1413.800049,1438.640015,1413.520020,1438.260010,1438.260010,0
2014-12-08,1442.540039,1442.540039,1428.140015,1428.439941,1428.439941,0
2014-12-09,1423.400024,1428.369995,1394.750000,1395.420044,1395.420044,0
2014-12-10,1398.520020,1407.140015,1387.150024,1388.900024,1388.900024,0
2014-12-11,1383.719971,1394.339966,1378.520020,1389.699951,1389.699951,0
2014-12-12,1389.880005,1390.050049,1352.199951,1352.770020,1352.770020,0
2014-12-15,1356.140015,1363.709961,1320.400024,1321.260010,1321.260010,0
2014-12-16,1323.069946,1346.979980,1303.689941,1346.579956,1346.579956,0
2014-12-17,1349.010010,1351.920044,1331.579956,1348.060059,1348.060059,0
2014-12-18,1359.010010,1389.079956,1347.619995,1388.469971,1388.469971,0
2014-12-19,1388.869995,1399.250000,1379.680054,1393.650024,1393.650024,0
2014-12-22,1389.849976,1406.880005,1389.849976,1399.689941,1399.689941,0
2014-12-23,1402.319946,1408.630005,1399.560059,1408.199951,1408.199951,0
2014-12-24,1407.209961,1409.650024,1405.969971,1408.060059,1408.060059,0
2014-12-26,null,null,null,null,null,null
2014-12-29,1408.689941,1413.219971,1396.189941,1409.900024,1409.900024,0
2014-12-30,1411.349976,1411.349976,1394.959961,1395.560059,1395.560059,0
2014-12-31,1397.739990,1402.140015,1396.160034,1401.410034,1401.410034,0
2015-01-02,1407.000000,1410.540039,1391.689941,1396.180054,1396.180054,0
2015-01-05,1403.130005,1403.130005,1363.369995,1365.239990,1365.239990,0
2015-01-06,1362.380005,1373.459961,1351.510010,1354.760010,1354.760010,0
2015-01-07,1360.569946,1371.750000,1355.209961,1361.729980,1361.729980,0
2015-01-08,1361.900024,1403.489990,1361.630005,1401.400024,1401.400024,0
2015-01-09,1403.829956,1403.829956,1374.060059,1381.060059,1381.060059,0
2015-01-12,1378.209961,1396.459961,1374.969971,1389.680054,1389.680054,0
2015-01-13,1388.329956,1412.790039,1382.079956,1408.630005,1408.630005,0
2015-01-14,1405.060059,1409.140015,1380.569946,1386.780029,1386.780029,0
2015-01-15,1387.469971,1449.119995,1377.609985,1427.069946,1427.069946,0
2015-01-16,1421.979980,1442.589966,1411.319946,1442.089966,1442.089966,0
2015-01-20,1448.319946,1462.390015,1444.180054,1456.579956,1456.579956,0
2015-01-21,1455.890015,1467.140015,1445.020020,1466.520020,1466.520020,0
2015-01-22,1466.780029,1492.430054,1462.790039,1490.040039,1490.040039,0
2015-01-23,1498.829956,1524.880005,1490.180054,1515.109985,1515.109985,0
2015-01-26,1522.329956,1524.770020,1508.339966,1524.079956,1524.079956,0
2015-01-27,1529.709961,1529.709961,1502.949951,1511.849976,1511.849976,0
2015-01-28,1515.180054,1521.599976,1501.550049,1510.709961,1510.709961,0
2015-01-29,1511.760010,1514.130005,1499.410034,1509.459961,1509.459961,0
2015-01-30,1507.520020,1515.560059,1498.680054,1501.630005,1501.630005,0
2015-02-02,1497.589966,1506.319946,1490.650024,1503.400024,1503.400024,0
2015-02-03,1504.060059,1524.199951,1502.449951,1515.709961,1515.709961,0
2015-02-04,1515.780029,1524.530029,1510.780029,1524.420044,1524.420044,0
2015-02-05,1527.939941,1527.939941,1513.880005,1524.810059,1524.810059,0
2015-02-06,1521.150024,1530.689941,1517.949951,1528.530029,1528.530029,0
2015-02-09,1526.910034,1527.770020,1506.329956,1517.739990,1517.739990,0
2015-02-10,1518.579956,1530.380005,1511.170044,1526.339966,1526.339966,0
2015-02-11,1526.410034,1528.739990,1518.510010,1521.180054,1521.180054,0
2015-02-12,1517.349976,1535.420044,1517.349976,1530.619995,1530.619995,0
2015-02-13,1527.939941,1545.439941,1527.939941,1541.459961,1541.459961,0
2015-02-17,1543.550049,1543.550049,1527.839966,1542.939941,1542.939941,0
2015-02-18,1543.750000,1556.109985,1542.260010,1555.760010,1555.760010,0
2015-02-19,1546.020020,1561.030029,1542.130005,1559.060059,1559.060059,0
2015-02-20,1563.800049,1564.260010,1556.030029,1563.300049,1563.300049,0
2015-02-23,1565.500000,1575.109985,1562.609985,1574.390015,1574.390015,0
2015-02-24,1575.270020,1584.130005,1571.020020,1583.510010,1583.510010,0
2015-02-25,1574.739990,1582.719971,1574.739990,1580.410034,1580.410034,0
2015-02-26,1581.739990,1597.650024,1581.229980,1597.270020,1597.270020,0
2015-02-27,1598.719971,1603.910034,1592.219971,1603.359985,1603.359985,0
2015-03-02,1607.020020,1607.099976,1592.319946,1600.069946,1600.069946,0
2015-03-03,1597.349976,1603.939941,1582.729980,1583.150024,1583.150024,0
2015-03-04,1588.670044,1596.410034,1581.400024,1596.099976,1596.099976,0
2015-03-05,1599.199951,1611.650024,1595.949951,1610.040039,1610.040039,0
2015-03-06,1607.339966,1623.349976,1607.339966,1610.430054,1610.430054,0
2015-03-09,1609.239990,1610.569946,1596.390015,1607.270020,1607.270020,0
2015-03-10,1612.699951,1612.699951,1590.010010,1591.739990,1591.739990,0
2015-03-11,1592.619995,1616.810059,1592.569946,1615.479980,1615.479980,0
2015-03-12,1615.900024,1622.079956,1613.290039,1614.959961,1614.959961,0
2015-03-13,1613.969971,1620.390015,1608.369995,1619.140015,1619.140015,0
2015-03-16,1614.839966,1637.089966,1614.839966,1633.770020,1633.770020,0
2015-03-17,1635.689941,1638.229980,1616.849976,1623.790039,1623.790039,0
2015-03-18,1620.959961,1631.300049,1617.069946,1629.329956,1629.329956,0
2015-03-19,1620.280029,1643.349976,1620.280029,1637.839966,1637.839966,0
2015-03-20,1635.910034,1654.589966,1635.670044,1651.020020,1651.020020,0
2015-03-23,1657.209961,1657.209961,1635.829956,1641.500000,1641.500000,0
2015-03-24,1636.099976,1650.180054,1632.390015,1645.219971,1645.219971,0
2015-03-25,1642.209961,1643.859985,1624.939941,1626.800049,1626.800049,0
2015-03-26,1626.260010,1626.579956,1597.739990,1613.939941,1613.939941,0
2015-03-27,1630.589966,1630.589966,1613.229980,1616.500000,1616.500000,0
2015-03-30,1624.910034,1637.310059,1615.540039,1635.930054,1635.930054,0
2015-03-31,1637.180054,1643.030029,1618.959961,1624.369995,1624.369995,0
2015-04-01,1620.829956,1639.660034,1615.589966,1629.140015,1629.140015,0
2015-04-02,1622.589966,1630.859985,1622.589966,1626.739990,1626.739990,0
2015-04-06,null,null,null,null,null,null
2015-04-07,1625.579956,1656.359985,1625.250000,1653.060059,1653.060059,0
2015-04-08,1654.510010,1659.199951,1650.359985,1651.619995,1651.619995,0
2015-04-09,1657.979980,1672.079956,1651.540039,1671.839966,1671.839966,0
2015-04-10,1674.900024,1688.939941,1671.170044,1688.319946,1688.319946,0
2015-04-13,1687.449951,1692.060059,1681.640015,1689.469971,1689.469971,0
2015-04-14,1694.109985,1694.109985,1675.750000,1682.689941,1682.689941,0
2015-04-15,1685.849976,1697.410034,1682.290039,1693.810059,1693.810059,0
2015-04-16,1681.589966,1693.400024,1674.380005,1678.010010,1678.010010,0
2015-04-17,1678.560059,1680.130005,1647.479980,1649.079956,1649.079956,0
2015-04-20,1646.939941,1664.880005,1646.939941,1662.829956,1662.829956,0
2015-04-21,1675.680054,1684.609985,1665.520020,1671.680054,1671.680054,0
2015-04-22,1669.670044,1681.520020,1659.000000,1671.150024,1671.150024,0
2015-04-23,1676.859985,1679.369995,1656.040039,1664.319946,1664.319946,0
2015-04-24,1653.599976,1676.560059,1653.599976,1669.089966,1669.089966,0
2015-04-27,1671.939941,1687.390015,1657.430054,1685.869995,1685.869995,0
2015-04-28,1686.949951,1687.290039,1650.589966,1660.650024,1660.650024,0
2015-04-29,1659.069946,1669.180054,1623.040039,1623.829956,1623.829956,0
2015-04-30,1631.790039,1631.790039,1607.869995,1617.650024,1617.650024,0
2015-05-01,1605.140015,1617.410034,1605.140015,1612.359985,1612.359985,0
2015-05-04,1613.150024,1626.199951,1608.969971,1621.750000,1621.750000,0
2015-05-05,1628.989990,1639.739990,1597.079956,1597.890015,1597.890015,0
2015-05-06,1587.310059,1604.130005,1581.640015,1588.689941,1588.689941,0
2015-05-07,1587.709961,1592.109985,1560.119995,1588.000000,1588.000000,0
2015-05-08,1599.979980,1635.050049,1599.979980,1633.760010,1633.760010,0
2015-05-11,1643.329956,1643.329956,1631.130005,1640.319946,1640.319946,0
2015-05-12,1632.619995,1637.959961,1604.890015,1618.030029,1618.030029,0
2015-05-13,1616.449951,1634.150024,1608.400024,1613.300049,1613.300049,0
2015-05-14,1610.150024,1626.319946,1598.839966,1625.030029,1625.030029,0
2015-05-15,1620.040039,1635.439941,1610.949951,1616.089966,1616.089966,0
2015-05-18,1615.030029,1626.680054,1604.910034,1623.699951,1623.699951,0
2015-05-19,1632.109985,1650.979980,1625.739990,1649.780029,1649.780029,0
2015-05-20,1661.619995,1661.619995,1645.459961,1658.979980,1658.979980,0
2015-05-21,1656.589966,1665.439941,1650.250000,1664.349976,1664.349976,0
2015-05-22,1660.319946,1668.599976,1657.260010,1662.260010,1662.260010,0
2015-05-26,1672.579956,1672.579956,1642.290039,1647.969971,1647.969971,0
2015-05-27,1646.040039,1671.619995,1645.890015,1667.810059,1667.810059,0
2015-05-28,1667.180054,1667.420044,1652.290039,1660.329956,1660.329956,0
2015-05-29,1656.530029,1661.839966,1628.359985,1630.229980,1630.229980,0
2015-06-01,1632.670044,1645.979980,1628.290039,1630.880005,1630.880005,0
2015-06-02,1623.959961,1635.040039,1611.760010,1616.160034,1616.160034,0
2015-06-03,1609.650024,1631.349976,1609.650024,1614.160034,1614.160034,0
2015-06-04,1613.819946,1613.819946,1583.520020,1601.310059,1601.310059,0
2015-06-05,1604.729980,1604.729980,1577.739990,1587.689941,1587.689941,0
2015-06-08,1583.199951,1589.189941,1569.599976,1570.670044,1570.670044,0
2015-06-09,1559.979980,1571.270020,1549.369995,1564.530029,1564.530029,0
2015-06-10,1565.060059,1596.010010,1556.180054,1592.180054,1592.180054,0
2015-06-11,1591.829956,1612.579956,1586.880005,1601.469971,1601.469971,0
2015-06-12,1603.520020,1606.079956,1577.900024,1587.060059,1587.060059,0
2015-06-15,1587.660034,1587.930054,1560.319946,1561.560059,1561.560059,0
2015-06-16,1555.829956,1575.099976,1544.969971,1571.329956,1571.329956,0
2015-06-17,1567.640015,1576.719971,1559.219971,1564.199951,1564.199951,0
2015-06-18,1562.630005,1566.790039,1541.390015,1566.650024,1566.650024,0
2015-06-19,1573.900024,1586.239990,1568.680054,1571.920044,1571.920044,0
2015-06-22,1564.810059,1610.910034,1564.810059,1609.599976,1609.599976,0
2015-06-23,1626.829956,1635.880005,1614.359985,1627.089966,1627.089966,0
2015-06-24,1625.930054,1632.930054,1615.359985,1620.349976,1620.349976,0
2015-06-25,1618.540039,1629.880005,1607.930054,1616.369995,1616.369995,0
2015-06-26,1615.930054,1624.130005,1602.189941,1617.020020,1617.020020,0
2015-06-29,1620.459961,1620.709961,1565.609985,1572.869995,1572.869995,0
2015-06-30,1574.140015,1574.140015,1550.900024,1551.550049,1551.550049,0
2015-07-01,1552.260010,1587.229980,1551.969971,1576.010010,1576.010010,0
2015-07-02,1576.439941,1581.339966,1569.530029,1570.739990,1570.739990,0
2015-07-06,1562.079956,1562.339966,1537.229980,1541.900024,1541.900024,0
2015-07-07,1548.479980,1548.479980,1515.329956,1517.030029,1517.030029,0
2015-07-08,1512.859985,1527.160034,1511.489990,1519.069946,1519.069946,0
2015-07-09,1514.829956,1555.829956,1514.829956,1552.510010,1552.510010,0
2015-07-10,1541.180054,1586.280029,1541.180054,1584.550049,1584.550049,0
2015-07-13,1581.069946,1615.420044,1581.069946,1613.979980,1613.979980,0
2015-07-14,1618.900024,1623.270020,1606.979980,1622.550049,1622.550049,0
2015-07-15,1623.800049,1631.170044,1619.400024,1629.430054,1629.430054,0
2015-07-16,1631.119995,1657.290039,1630.949951,1652.040039,1652.040039,0
2015-07-17,1654.239990,1657.050049,1648.920044,1651.760010,1651.760010,0
2015-07-20,1652.449951,1664.959961,1651.250000,1657.280029,1657.280029,0
2015-07-21,1658.189941,1661.339966,1636.130005,1639.109985,1639.109985,0
2015-07-22,1635.449951,1639.979980,1625.579956,1629.339966,1629.339966,0
2015-07-23,1622.750000,1638.119995,1616.520020,1620.900024,1620.900024,0
2015-07-24,1619.270020,1628.890015,1603.349976,1604.239990,1604.239990,0
2015-07-27,1602.150024,1602.239990,1568.170044,1569.140015,1569.140015,0
2015-07-28,1575.949951,1591.199951,1570.089966,1586.729980,1586.729980,0
2015-07-29,1587.880005,1603.589966,1586.380005,1601.930054,1601.930054,0
2015-07-30,1611.949951,1615.180054,1602.729980,1612.510010,1612.510010,0
2015-07-31,1611.189941,1616.510010,1601.310059,1614.339966,1614.339966,0
2015-08-03,1620.579956,1627.170044,1613.839966,1625.160034,1625.160034,0
2015-08-04,1625.530029,1625.630005,1614.500000,1622.469971,1622.469971,0
2015-08-05,1634.479980,1644.839966,1624.719971,1643.699951,1643.699951,0
2015-08-06,1637.599976,1642.380005,1629.939941,1630.810059,1630.810059,0
2015-08-07,1632.079956,1632.079956,1613.569946,1615.109985,1615.109985,0
2015-08-10,1615.829956,1628.089966,1605.640015,1626.969971,1626.969971,0
2015-08-11,1631.119995,1631.119995,1599.349976,1600.890015,1600.890015,0
2015-08-12,1595.040039,1600.020020,1552.170044,1557.469971,1557.469971,0
2015-08-13,1566.489990,1586.380005,1559.339966,1570.689941,1570.689941,0
2015-08-14,1570.839966,1580.339966,1561.839966,1568.589966,1568.589966,0
2015-08-17,1570.500000,1585.800049,1558.790039,1572.930054,1572.930054,0
2015-08-18,1572.239990,1580.310059,1565.680054,1576.189941,1576.189941,0
2015-08-19,1570.500000,1574.699951,1546.079956,1546.469971,1546.469971,0
2015-08-20,1536.949951,1544.780029,1514.270020,1516.310059,1516.310059,0
2015-08-21,1506.290039,1513.670044,1463.949951,1464.949951,1464.949951,0
2015-08-24,1450.390015,1458.020020,1344.560059,1386.199951,1386.199951,0
2015-08-25,1386.979980,1452.040039,1386.979980,1444.260010,1444.260010,0
2015-08-26,1434.140015,1447.040039,1403.790039,1416.979980,1416.979980,0
2015-08-27,1424.170044,1473.699951,1419.099976,1467.849976,1467.849976,0
2015-08-28,1464.329956,1476.900024,1453.469971,1476.030029,1476.030029,0
2015-08-31,1467.819946,1474.819946,1462.670044,1470.729980,1470.729980,0
2015-09-01,1458.099976,1468.359985,1420.089966,1429.329956,1429.329956,0
2015-09-02,1427.420044,1446.790039,1419.760010,1432.680054,1432.680054,0
2015-09-03,1435.550049,1474.900024,1432.400024,1467.589966,1467.589966,0
2015-09-04,1464.420044,1466.430054,1425.709961,1429.660034,1429.660034,0
2015-09-08,1437.660034,1469.250000,1437.229980,1454.310059,1454.310059,0
2015-09-09,1455.209961,1492.199951,1455.030029,1473.069946,1473.069946,0
2015-09-10,1469.849976,1471.599976,1448.170044,1452.380005,1452.380005,0
2015-09-11,1450.770020,1454.650024,1436.630005,1437.260010,1437.260010,0
2015-09-14,1433.660034,1452.469971,1427.150024,1430.849976,1430.849976,0
2015-09-15,1432.689941,1447.619995,1422.750000,1442.839966,1442.839966,0
2015-09-16,1440.989990,1467.439941,1440.989990,1465.150024,1465.150024,0
2015-09-17,1464.949951,1468.930054,1459.869995,1462.099976,1462.099976,0
2015-09-18,1450.619995,1461.569946,1425.689941,1435.040039,1435.040039,0
2015-09-21,1436.209961,1454.170044,1431.130005,1447.280029,1447.280029,0
2015-09-22,1451.489990,1451.489990,1400.219971,1400.959961,1400.959961,0
2015-09-23,1402.030029,1417.619995,1393.390015,1401.449951,1401.449951,0
2015-09-24,1399.890015,1405.969971,1365.280029,1371.760010,1371.760010,0
2015-09-25,1382.579956,1418.089966,1375.229980,1410.199951,1410.199951,0
2015-09-28,1412.540039,1412.540039,1377.369995,1378.109985,1378.109985,0
2015-09-29,1373.770020,1382.170044,1353.869995,1370.329956,1370.329956,0
2015-09-30,1370.260010,1407.650024,1369.859985,1404.859985,1404.859985,0
2015-10-01,1406.489990,1427.719971,1395.219971,1399.959961,1399.959961,0
2015-10-02,1403.020020,1424.550049,1386.729980,1407.180054,1407.180054,0
2015-10-05,1411.819946,1451.949951,1408.869995,1450.390015,1450.390015,0
2015-10-06,1451.359985,1465.959961,1439.609985,1459.459961,1459.459961,0
2015-10-07,1460.800049,1479.189941,1458.880005,1461.890015,1461.890015,0
2015-10-08,1461.199951,1467.709961,1453.979980,1465.589966,1465.589966,0
2015-10-09,1467.689941,1481.209961,1467.449951,1471.079956,1471.079956,0
2015-10-12,1469.979980,1476.300049,1462.930054,1467.780029,1467.780029,0
2015-10-13,1467.010010,1468.400024,1442.839966,1453.890015,1453.890015,0
2015-10-14,1451.280029,1455.489990,1437.079956,1443.140015,1443.140015,0
2015-10-15,1437.609985,1466.050049,1437.609985,1462.380005,1462.380005,0
2015-10-16,1466.300049,1479.040039,1463.530029,1473.479980,1473.479980,0
2015-10-19,1472.800049,1485.199951,1471.380005,1476.280029,1476.280029,0
2015-10-20,1475.959961,1479.140015,1462.770020,1469.060059,1469.060059,0
2015-10-21,1467.760010,1475.640015,1458.089966,1469.760010,1469.760010,0
2015-10-22,1469.239990,1502.380005,1463.780029,1500.699951,1500.699951,0
2015-10-23,1501.989990,1535.099976,1501.859985,1529.670044,1529.670044,0
2015-10-26,1526.270020,1531.880005,1519.510010,1522.819946,1522.819946,0
2015-10-27,1522.160034,1522.420044,1506.579956,1507.280029,1507.280029,0
2015-10-28,1505.709961,1525.130005,1505.329956,1523.250000,1523.250000,0
2015-10-29,1542.969971,1542.969971,1513.250000,1522.520020,1522.520020,0
2015-10-30,1518.430054,1527.680054,1511.030029,1522.949951,1522.949951,0
2015-11-02,1519.640015,1529.920044,1510.430054,1526.300049,1526.300049,0
2015-11-03,1526.020020,1533.859985,1521.180054,1533.390015,1533.390015,0
2015-11-04,1534.729980,1551.119995,1534.329956,1541.260010,1541.260010,0
2015-11-05,1543.819946,1546.680054,1531.939941,1533.900024,1533.900024,0
2015-11-06,1532.989990,1547.510010,1523.079956,1538.410034,1538.410034,0
2015-11-09,1534.910034,1541.229980,1520.599976,1521.630005,1521.630005,0
2015-11-10,1522.130005,1528.569946,1511.709961,1523.790039,1523.790039,0
2015-11-11,1514.579956,1540.910034,1514.579956,1532.699951,1532.699951,0
2015-11-12,1531.489990,1537.150024,1503.989990,1506.869995,1506.869995,0
2015-11-13,1506.099976,1506.530029,1484.880005,1495.530029,1495.530029,0
2015-11-16,1491.290039,1502.959961,1483.469971,1499.500000,1499.500000,0
2015-11-17,1506.810059,1538.150024,1501.089966,1537.520020,1537.520020,0
2015-11-18,1535.430054,1537.160034,1525.020020,1535.150024,1535.150024,0
2015-11-19,1534.750000,1553.300049,1534.750000,1541.829956,1541.829956,0
2015-11-20,1548.890015,1550.800049,1537.030029,1544.339966,1544.339966,0
2015-11-23,1549.280029,1549.280029,1530.410034,1539.459961,1539.459961,0
2015-11-24,1533.739990,1538.170044,1507.250000,1519.719971,1519.719971,0
2015-11-25,1515.599976,1546.459961,1515.599976,1541.819946,1541.819946,0
2015-11-27,1553.979980,1558.099976,1544.280029,1551.569946,1551.569946,0
2015-11-30,1553.180054,1562.729980,1543.609985,1558.189941,1558.189941,0
2015-12-01,1554.209961,1566.040039,1547.180054,1552.270020,1552.270020,0
2015-12-02,1552.199951,1562.839966,1551.530029,1552.390015,1552.390015,0
2015-12-03,1552.530029,1566.160034,1499.160034,1501.310059,1501.310059,0
2015-12-04,1504.969971,1504.969971,1483.130005,1495.989990,1495.989990,0
2015-12-07,1499.780029,1519.089966,1497.349976,1502.469971,1502.469971,0
2015-12-08,1498.390015,1500.689941,1468.579956,1474.900024,1474.900024,0
2015-12-09,1469.500000,1481.839966,1460.900024,1467.530029,1467.530029,0
2015-12-10,1465.719971,1472.219971,1455.719971,1464.510010,1464.510010,0
2015-12-11,1463.910034,1464.000000,1429.589966,1433.640015,1433.640015,0
2015-12-14,1438.939941,1448.739990,1406.939941,1407.790039,1407.790039,0
2015-12-15,1403.900024,1451.449951,1403.900024,1448.869995,1448.869995,0
2015-12-16,1444.770020,1463.040039,1444.449951,1453.229980,1453.229980,0
2015-12-17,1463.540039,1485.930054,1454.040039,1471.430054,1471.430054,0
2015-12-18,1463.040039,1470.869995,1451.270020,1455.880005,1455.880005,0
2015-12-21,1452.930054,1467.349976,1437.760010,1439.290039,1439.290039,0
2015-12-22,1438.869995,1450.069946,1431.650024,1437.150024,1437.150024,0
2015-12-23,1443.199951,1480.189941,1440.189941,1477.619995,1477.619995,0
2015-12-24,1468.109985,1478.540039,1468.109985,1477.550049,1477.550049,0
2015-12-28,1476.400024,1478.380005,1467.239990,1468.959961,1468.959961,0
2015-12-29,1470.030029,1490.979980,1469.550049,1490.369995,1490.369995,0
2015-12-30,1487.510010,1490.579956,1480.979980,1482.500000,1482.500000,0
2015-12-31,1480.329956,1481.380005,1473.069946,1474.060059,1474.060059,0
2016-01-04,1465.819946,1472.719971,1429.079956,1436.829956,1436.829956,0
2016-01-05,1435.630005,1452.329956,1429.280029,1445.430054,1445.430054,0
2016-01-06,1447.209961,1447.209961,1417.750000,1427.339966,1427.339966,0
2016-01-07,1423.500000,1426.239990,1375.050049,1394.719971,1394.719971,0
